SX,SY,SZ,EX,EY,EZ,Dia,Name
-207136.4,265091.2,72831.9,-206729.5,262943.6,72788.1,131.0,Pipe1252
11330.7,169374.0,74157.1,11389.8,177997.4,74113.8,245.4,Pipe1254
9164.1,164699.1,75029.7,11330.7,169374.0,74157.1,131.0,Pipe1255
29572.9,281717.4,73410.9,71043.1,282190.8,73310.6,245.4,CO-2.000 (3)
42237.9,281862.0,73483.0,41874.8,285801.7,73522.6,131.0,Pipe1258
42218.0,281861.8,73483.1,41119.9,267218.8,73629.9,131.0,Pipe1259
243165.1,273303.2,72442.9,277524.5,258033.1,72311.2,409.0,CO-1.002 (3) (1)
243165.1,273303.2,72442.9,242601.0,262853.0,72732.7,131.0,Pipe1260
232092.2,273415.6,72606.2,232026.9,277802.4,72650.0,131.0,Pipe1261
264010.1,273091.7,72531.0,263794.2,276643.6,72705.6,131.0,Pipe1262
264010.1,273091.7,72531.0,262086.0,262739.2,72775.3,131.0,Pipe1263
-143291.2,239658.6,73337.0,-141623.8,239820.3,72474.0,131.0,Pipe948 (1)
-148331.3,246684.7,73499.0,-148807.9,245411.6,72492.3,131.0,Pipe949 (1)
-162138.3,254340.4,73700.4,-161437.6,255241.3,72524.4,131.0,Pipe951 (1)
-160747.9,256312.6,73748.0,-161437.6,255241.3,72524.4,131.0,Pipe952 (1)
-177696.6,266452.2,74016.0,-176998.3,267352.0,72564.0,131.0,Pipe954 (1)
-176377.0,268514.8,74066.0,-176998.3,267352.0,72564.0,131.0,Pipe953 (1)
-202854.0,289219.7,74111.0,-203280.7,287807.4,72715.5,131.0,Pipe1125 (1)
-216363.2,296613.1,73915.5,-215645.8,297431.1,72798.0,131.0,Pipe1124 (1)
-227654.2,308527.3,73803.0,-228276.7,307261.7,72882.2,131.0,Pipe1122 (1)
-230701.1,307537.6,73802.0,-229938.9,308555.3,72893.3,131.0,Pipe1123 (1)
-264324.7,340577.6,73665.0,-263337.8,341695.7,72990.6,131.0,Pipe1118 (1)
-271863.6,348336.7,73658.0,-270656.3,348802.0,73005.7,131.0,Pipe1117 (1)
-281736.4,367364.2,73894.0,-282668.4,366382.9,73041.2,131.0,Pipe1115 (1)
-287517.1,371273.3,73915.0,-286298.9,371696.4,73051.9,131.0,Pipe1114 (1)
-298442.3,391518.6,74183.0,-299248.4,390645.4,73090.6,131.0,Pipe1113 (1)
-316563.3,413753.2,74145.0,-315434.5,414326.3,72917.5,131.0,Pipe1112 (1)
-316560.9,418340.1,74096.0,-317605.5,417502.5,73144.8,131.0,Pipe1111 (1)
-328262.2,430696.5,73768.0,-327147.9,431463.3,73173.0,131.0,Pipe959 (1)
-326155.2,432141.6,73808.0,-327147.9,431463.3,73173.0,131.0,Pipe960 (1)
-339035.3,446441.9,73436.0,-337770.9,447005.1,73204.4,131.0,Pipe961 (1)
-263524.0,304288.1,70380.0,-290642.3,337461.8,70294.4,491.0,CO-11.013
-290642.3,337461.8,70294.4,-336772.3,405521.9,69380.3,491.0,CO-11.014
-59304.2,199618.0,68154.5,-60444.1,197629.6,68147.5,491.0,CO-19.013
-262296.5,303033.3,70383.5,-263524.0,304288.1,70380.0,491.0,CO-11.012
-336772.3,405521.9,69380.3,-365901.4,451040.7,68022.5,491.0,CO-11.015
-365901.4,451040.7,68022.5,-376933.4,444236.2,66700.3,491.0,CO-11.016
-63051.6,163258.8,65717.7,-61644.3,157505.8,64167.4,491.0,CO-19.016
-68289.5,183945.4,68099.3,-65507.3,173200.8,67275.5,491.0,CO-19.014
-65507.3,173200.8,67275.5,-63051.6,163258.8,65717.7,491.0,CO-19.015
-61644.3,157505.8,64167.4,-59240.6,147700.9,62566.5,491.0,CO-19.017
-59240.6,147700.9,62566.5,-58122.3,143060.9,61018.6,491.0,CO-19.018
-58122.3,143060.9,61018.6,-51643.7,117032.7,56323.5,491.0,CO-19.019
-376933.4,444236.2,66700.3,-384504.7,439545.8,65904.5,491.0,CO-11.017
-384504.7,439545.8,65904.5,-398789.0,430657.0,65794.5,491.0,CO-11.018
-60444.1,197629.6,68147.5,-68289.5,183945.4,68099.3,491.0,CO-19.013 (1)
-233516.7,319490.1,72300.0,-245147.1,294736.7,71076.0,572.8,CO-30.011 (1) (1)
-78318.3,238343.0,70245.4,-91945.0,230238.0,70082.1,654.6,CO-50.009 (1)
-78318.3,238343.0,70245.4,-90633.3,235204.8,70153.8,327.2,Pipe1264
-90633.3,235204.8,70153.8,-138384.5,237297.1,70618.8,327.2,Pipe1265
-103349.6,222440.8,70063.6,-85955.2,196125.9,70054.9,654.6,CO-50.013 (1)
-101383.6,202895.1,72818.0,-78318.3,238343.0,70748.6,327.2,Pipe1266
-78318.3,238343.0,70748.6,-82546.0,193409.3,70106.5,327.2,Pipe1266 (1)
60753.8,139454.9,73192.8,61428.3,153695.6,73371.1,131.0,Pipe1218 (1)
37214.7,141667.6,73386.6,37356.8,139667.4,72884.2,131.0,Pipe1062 (1)
